contributor,site_id,long_site,lat_site,gps_accuracy,long_actual,lat_actual,skip_reason,time_submitted,foto_towards_point_compass,lively,relaxing,tranquil,noisy,crowded,safe,beauty,biodiversity,trees,shrubs,lawns,flowers,natveg,benches,play,sports,garbage,veget,paths,facilities,age_cats,gender,dutch,education,visit_freq,visit_daily,alone,oth_parks,more_inv,nature,walking,jogging,biking,relaxing.y,socialising,children,photos,geometry
f02536cd490ac1b3f5ac6f33727149d5,7.0,4.84786,52.3647,10.0,4.847891000000001,52.36472,noskip,2018-06-17T00:00:18,276.0,4.0,4.0,4.0,4.0,3.0,4.0,7.0,7.0,4.0,3.0,4.0,4.0,3.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,5.0,2.0,True,4.0,2.0,False,True,3.0,False,1.0,True,True,True,True,False,,https://gpcl03.geopedia.world/v1/AUTH_1ea448e9-6c0f-4847-a286-64b7d490a622/T2676/F21449/109/7eafa534-f328-476c-aabe-d827aa5378f4,POINT (4.847891 52.36472)
6cf200dc6c074473c254e6a40f0f34c3,11.0,4.84885,52.3635,11.0,4.848692,52.3638,ik+ben+precies+op+het+punt%2c+maar+ik+krijg+de+vragen+niet,2018-06-16T14:55:31,300.0,4.0,2.0,2.0,5.0,3.0,3.0,8.0,8.0,5.0,2.0,5.0,4.0,3.0,1.0,1.0,1.0,4.0,5.0,4.0,3.0,7.0,1.0,True,2.0,2.0,False,True,3.0,True,2.0,True,False,True,True,False,,https://gpcl01.geopedia.world/v1/AUTH_1ea448e9-6c0f-4847-a286-64b7d490a622/T2676/F21449/105/fc24c355-4006-411a-a3e4-05235ca9c24f,POINT (4.848692 52.3638)
3aa342280ccb0fb8aa4284fbc3b85708,7.0,4.84786,52.3647,10.0,4.848028,52.36469,noskip,2018-06-17T18:32:37,267.0,4.0,5.0,4.0,3.0,2.0,3.0,8.0,3.0,5.0,3.0,4.0,5.0,4.0,3.0,3.0,3.0,4.0,5.0,5.0,4.0,4.0,1.0,True,4.0,1.0,True,True,2.0,False,2.0,False,True,True,True,False,,https://gpcl08.geopedia.world/v1/AUTH_1ea448e9-6c0f-4847-a286-64b7d490a622/T2676/F21449/112/d0b1b5f8-e577-4ce9-bff4-949be1c665f6,POINT (4.848028 52.36469)
c79451c5451efcf543f00c2c029b9bd7,23.0,4.8455900000000005,52.3595,10.0,4.84549,52.35958,noskip,2018-06-23T13:53:52,70.0,3.0,4.0,4.0,3.0,2.0,4.0,7.0,7.0,4.0,2.0,5.0,2.0,4.0,1.0,3.0,3.0,4.0,4.0,4.0,4.0,,,,,1.0,True,True,5.0,True,,False,False,False,True,False,,https://gpcl02.geopedia.world/v1/AUTH_1ea448e9-6c0f-4847-a286-64b7d490a622/T2676/F21449/119/9247c8bc-cdfe-4359-ae82-1c0192ed9388,POINT (4.84549 52.35958)
dda74785f42162f981f1210d75b31f66,7.0,4.84786,52.3647,4.0,4.847633999999999,52.364779999999996,noskip,2018-06-29T18:59:53,103.0,5.0,4.0,4.0,4.0,4.0,4.0,9.0,10.0,5.0,3.0,4.0,5.0,5.0,4.0,5.0,5.0,3.0,3.0,3.0,3.0,7.0,1.0,True,2.0,1.0,True,False,1.0,True,1.0,True,False,False,True,False,False,https://gpcl02.geopedia.world/v1/AUTH_1ea448e9-6c0f-4847-a286-64b7d490a622/T2676/F21449/131/ff646b64-6229-45a3-911b-7d611cb437f9,POINT (4.847634 52.36478)
e60cd43249fe5eb6eb384270db48e1ec,20.0,4.84782,52.3619,4.0,4.8478650000000005,52.36204,noskip,2018-07-01T23:03:17,237.0,5.0,4.0,4.0,4.0,4.0,4.0,9.0,8.0,5.0,3.0,4.0,5.0,4.0,4.0,5.0,4.0,4.0,5.0,5.0,4.0,5.0,2.0,True,4.0,2.0,False,True,3.0,True,1.0,False,True,False,True,False,,https://gpcl07.geopedia.world/v1/AUTH_1ea448e9-6c0f-4847-a286-64b7d490a622/T2676/F21449/137/59aab01e-88d0-49ec-91a0-e3ec6df89fbb,POINT (4.847865 52.36204)
168387374647ded9977eb1731843f6a6,24.0,4.8453800000000005,52.3606,10.0,4.845254,52.36052,noskip,2018-07-02T15:41:48,96.0,2.0,2.0,2.0,3.0,3.0,4.0,5.0,6.0,5.0,2.0,4.0,4.0,5.0,3.0,2.0,2.0,4.0,4.0,4.0,4.0,,,,,1.0,True,False,4.0,True,,True,False,True,True,True,True,https://gpcl10.geopedia.world/v1/AUTH_1ea448e9-6c0f-4847-a286-64b7d490a622/T2676/F21449/144/b5949561-324f-4287-884d-349f86b165ad,POINT (4.845254 52.36052)
f02536cd490ac1b3f5ac6f33727149d5,5.0,4.84984,52.3648,10.0,4.84983,52.36489,noskip,2018-06-17T00:00:19,205.0,4.0,4.0,4.0,4.0,4.0,4.0,7.0,7.0,4.0,1.0,4.0,4.0,2.0,5.0,4.0,4.0,2.0,4.0,4.0,4.0,5.0,2.0,True,4.0,2.0,False,True,3.0,False,1.0,True,True,True,True,False,,https://gpcl06.geopedia.world/v1/AUTH_1ea448e9-6c0f-4847-a286-64b7d490a622/T2676/F21449/110/c2eabc46-b1a2-4d4d-b399-0657eac5c713,POINT (4.84983 52.36489)
c79451c5451efcf543f00c2c029b9bd7,22.0,4.84865,52.3597,10.0,4.84809,52.359629999999996,noskip,2018-06-23T13:53:51,335.0,3.0,4.0,4.0,2.0,2.0,4.0,8.0,9.0,4.0,2.0,4.0,4.0,5.0,2.0,2.0,3.0,5.0,5.0,5.0,4.0,,,,,1.0,True,True,5.0,True,,False,False,False,True,False,,https://gpcl03.geopedia.world/v1/AUTH_1ea448e9-6c0f-4847-a286-64b7d490a622/T2676/F21449/117/c85dc498-e9e4-4b9d-8aa2-1dec360f861d,POINT (4.84809 52.35963)
2bb9730571c02051da8e0e647de76730,18.0,4.84631,52.3607,4.0,4.846076999999999,52.36058,noskip,2018-06-26T18:48:56,61.0,2.0,3.0,3.0,2.0,2.0,4.0,6.0,6.0,4.0,4.0,4.0,4.0,4.0,5.0,2.0,2.0,4.0,4.0,4.0,3.0,,,,,2.0,False,False,2.0,False,,False,True,True,True,False,True,https://gpcl09.geopedia.world/v1/AUTH_1ea448e9-6c0f-4847-a286-64b7d490a622/T2676/F21449/124/8334b83b-64df-40d5-b0ca-83181a3caf33,POINT (4.846077 52.36058)
dda74785f42162f981f1210d75b31f66,16.0,4.84506,52.3634,12.0,4.8450370000000005,52.3637,noskip,2018-06-29T18:59:50,143.0,1.0,3.0,4.0,1.0,1.0,1.0,5.0,10.0,2.0,1.0,1.0,5.0,2.0,3.0,5.0,4.0,5.0,5.0,5.0,1.0,7.0,1.0,True,2.0,1.0,True,False,1.0,True,1.0,True,False,False,True,False,False,https://gpcl05.geopedia.world/v1/AUTH_1ea448e9-6c0f-4847-a286-64b7d490a622/T2676/F21449/129/ff798605-1d71-47e1-8466-e5bd1b0c8173,POINT (4.845037 52.3637)
ab99a0d6767a6b646292832076c81ee5,9.0,4.84631,52.3637,4.0,4.846331,52.36363,noskip,2018-07-02T19:24:41,51.0,2.0,3.0,3.0,3.0,2.0,2.0,5.0,5.0,4.0,2.0,3.0,4.0,2.0,4.0,2.0,1.0,4.0,4.0,4.0,1.0,5.0,2.0,True,4.0,2.0,False,False,4.0,True,1.0,True,False,True,True,False,False,https://gpcl04.geopedia.world/v1/AUTH_1ea448e9-6c0f-4847-a286-64b7d490a622/T2676/F21449/142/7e110cba-6a15-4206-87bd-5bcf5259c691,POINT (4.846331 52.36363)
3aa342280ccb0fb8aa4284fbc3b85708,20.0,4.84782,52.3619,10.0,4.847857,52.3619,noskip,2018-06-17T18:32:38,237.0,5.0,4.0,4.0,2.0,4.0,4.0,8.0,7.0,5.0,2.0,4.0,5.0,4.0,4.0,3.0,5.0,4.0,4.0,5.0,4.0,4.0,1.0,True,4.0,1.0,True,True,2.0,False,2.0,False,True,True,True,False,,https://gpcl06.geopedia.world/v1/AUTH_1ea448e9-6c0f-4847-a286-64b7d490a622/T2676/F21449/113/89e96673-6318-4a76-bcbb-a9eac789f29b,POINT (4.847857 52.3619)
7b76462b42d6c8801185bcc4458f2a7f,13.0,4.8484,52.3615,6.0,4.848224,52.36164,noskip,2018-06-23T18:48:06,285.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,7.0,4.0,2.0,4.0,2.0,4.0,3.0,2.0,5.0,2.0,4.0,4.0,3.0,5.0,1.0,True,4.0,2.0,False,True,5.0,True,3.0,True,False,True,True,True,,https://gpcl04.geopedia.world/v1/AUTH_1ea448e9-6c0f-4847-a286-64b7d490a622/T2676/F21449/120/8f0baece-e503-438e-81a6-1275971cb996,POINT (4.848224 52.36164)
b60bcb3361a020cbe5799bf18a9c4164,6.0,4.848669999999999,52.3651,8.0,4.849039,52.36531,noskip,2018-06-27T19:16:54,227.0,2.0,4.0,4.0,3.0,2.0,3.0,5.0,5.0,5.0,2.0,4.0,3.0,3.0,3.0,4.0,2.0,4.0,4.0,5.0,4.0,,,,,2.0,False,True,4.0,True,,False,False,False,True,False,,https://gpcl07.geopedia.world/v1/AUTH_1ea448e9-6c0f-4847-a286-64b7d490a622/T2676/F21449/125/1ce97ca1-3b0a-4b41-ba5b-58c0343885e3,POINT (4.849039 52.36531)
2438f75ee51fda70f1fdd56ee6808775,5.0,4.84984,52.3648,11.0,4.849753,52.364959999999996,noskip,2018-07-08T19:57:57,26.0,4.0,4.0,3.0,3.0,3.0,5.0,9.0,8.0,5.0,2.0,3.0,5.0,5.0,2.0,2.0,3.0,4.0,5.0,5.0,4.0,5.0,1.0,True,4.0,2.0,False,True,1.0,False,1.0,True,True,False,True,True,,https://gpcl08.geopedia.world/v1/AUTH_1ea448e9-6c0f-4847-a286-64b7d490a622/T2676/F21449/132/85f26f86-c7c2-4724-afff-fe2c3f11ede4,POINT (4.849753 52.36496)
ce69935aaa20ba8c67316a646a9ee1ac,28.0,4.84845,52.3589,10.0,4.848548,52.35881,noskip,2018-07-02T02:09:19,239.0,4.0,5.0,5.0,2.0,2.0,5.0,10.0,7.0,5.0,4.0,5.0,5.0,5.0,3.0,4.0,3.0,5.0,5.0,5.0,5.0,5.0,2.0,True,4.0,1.0,True,False,3.0,True,2.0,True,False,True,True,True,False,https://gpcl08.geopedia.world/v1/AUTH_1ea448e9-6c0f-4847-a286-64b7d490a622/T2676/F21449/138/d7404d4f-4a4d-4f19-a443-56724fc92025,POINT (4.848548 52.35881)
168387374647ded9977eb1731843f6a6,8.0,4.844869999999999,52.3649,10.0,4.844728,52.36472,noskip,2018-07-02T15:41:48,61.0,2.0,2.0,2.0,4.0,2.0,2.0,7.0,7.0,5.0,2.0,4.0,2.0,4.0,2.0,2.0,2.0,4.0,4.0,4.0,2.0,,,,,1.0,True,False,4.0,True,,True,False,True,True,True,True,https://gpcl07.geopedia.world/v1/AUTH_1ea448e9-6c0f-4847-a286-64b7d490a622/T2676/F21449/145/fd9b765b-485d-4cb8-9d38-a70c530cc66f,POINT (4.844728 52.36472)
e0599e82c4f985a07ba2cfe6c6e5d285,14.0,4.8494,52.365,15.0,4.849373,52.36504,noskip,2018-06-19T12:29:44,191.0,3.0,5.0,5.0,2.0,3.0,5.0,9.0,5.0,5.0,2.0,4.0,5.0,3.0,2.0,5.0,5.0,4.0,4.0,3.0,3.0,5.0,,True,4.0,1.0,True,False,3.0,True,1.0,True,True,True,True,True,False,https://gpcl01.geopedia.world/v1/AUTH_1ea448e9-6c0f-4847-a286-64b7d490a622/T2676/F21449/116/66ac59f6-07db-4e0c-aaa4-47f7e793ddb8,POINT (4.849373 52.36504)
2bb9730571c02051da8e0e647de76730,28.0,4.84845,52.3589,3.0,4.848572,52.3588,noskip,2018-06-26T18:48:55,251.0,3.0,2.0,3.0,4.0,4.0,4.0,7.0,6.0,5.0,2.0,4.0,2.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,,,,,2.0,False,False,2.0,False,,False,True,True,True,False,True,https://gpcl01.geopedia.world/v1/AUTH_1ea448e9-6c0f-4847-a286-64b7d490a622/T2676/F21449/123/5dfda370-0013-48bb-bf18-34bf86688480,POINT (4.848572 52.3588)
a0ed9293dff451ed365ec0bd8453813c,16.0,4.84506,52.3634,65.0,4.843838,52.3626,badgps,2018-06-29T00:49:42,35.0,3.0,4.0,4.0,2.0,2.0,4.0,9.0,9.0,2.0,4.0,4.0,4.0,4.0,3.0,1.0,1.0,4.0,4.0,4.0,2.0,6.0,2.0,True,4.0,1.0,True,False,6.0,True,3.0,False,True,True,True,True,True,https://gpcl02.geopedia.world/v1/AUTH_1ea448e9-6c0f-4847-a286-64b7d490a622/T2676/F21449/128/2eda93a8-ad18-4219-b7eb-85613d68b930,POINT (4.843838 52.3626)
e60cd43249fe5eb6eb384270db48e1ec,22.0,4.84865,52.3597,4.0,4.848495,52.35972,noskip,2018-07-01T23:03:16,171.0,4.0,5.0,5.0,2.0,2.0,3.0,8.0,8.0,5.0,3.0,4.0,5.0,5.0,4.0,5.0,4.0,4.0,5.0,5.0,4.0,5.0,2.0,True,4.0,2.0,False,True,3.0,True,1.0,False,True,False,True,False,,https://gpcl01.geopedia.world/v1/AUTH_1ea448e9-6c0f-4847-a286-64b7d490a622/T2676/F21449/135/c832ae5b-f723-4101-9b3f-2382712062c2,POINT (4.848495 52.35972)
ab99a0d6767a6b646292832076c81ee5,7.0,4.84786,52.3647,9.0,4.847821,52.36484,noskip,2018-07-02T19:24:34,257.0,4.0,2.0,2.0,4.0,4.0,4.0,7.0,4.0,4.0,2.0,2.0,4.0,2.0,2.0,4.0,2.0,2.0,4.0,4.0,2.0,5.0,2.0,True,4.0,2.0,False,False,4.0,True,1.0,True,False,True,True,False,False,https://gpcl01.geopedia.world/v1/AUTH_1ea448e9-6c0f-4847-a286-64b7d490a622/T2676/F21449/141/fdc49af7-f8ef-41e2-b1d8-6f0779868f36,POINT (4.847821 52.36484)
7b76462b42d6c8801185bcc4458f2a7f,19.0,4.84771,52.3606,6.0,4.847966,52.360620000000004,noskip,2018-06-23T18:48:06,317.0,5.0,4.0,4.0,2.0,2.0,4.0,6.0,8.0,4.0,2.0,4.0,4.0,4.0,2.0,2.0,2.0,2.0,4.0,4.0,2.0,5.0,1.0,True,4.0,2.0,False,True,5.0,True,3.0,True,False,True,True,True,,https://gpcl05.geopedia.world/v1/AUTH_1ea448e9-6c0f-4847-a286-64b7d490a622/T2676/F21449/121/bd7c4b81-6414-4d4e-a7eb-381569242d57,POINT (4.847966 52.36062)
b60bcb3361a020cbe5799bf18a9c4164,5.0,4.84984,52.3648,4.0,4.849588,52.36463,noskip,2018-06-27T19:16:55,233.0,1.0,4.0,4.0,3.0,2.0,4.0,8.0,4.0,5.0,2.0,4.0,4.0,3.0,3.0,4.0,2.0,4.0,4.0,5.0,4.0,,,,,2.0,False,True,4.0,True,,False,False,False,True,False,,https://gpcl04.geopedia.world/v1/AUTH_1ea448e9-6c0f-4847-a286-64b7d490a622/T2676/F21449/126/250e6374-72b4-4401-89b0-d22790f38824,POINT (4.849588 52.36463)
2438f75ee51fda70f1fdd56ee6808775,14.0,4.8494,52.365,1.0,4.849359,52.36499,noskip,2018-07-08T19:58:01,147.0,4.0,5.0,5.0,2.0,3.0,5.0,8.0,5.0,5.0,2.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,5.0,1.0,True,4.0,2.0,False,True,1.0,False,1.0,True,True,False,True,True,,https://gpcl05.geopedia.world/v1/AUTH_1ea448e9-6c0f-4847-a286-64b7d490a622/T2676/F21449/133/765019bc-518c-4ce5-ac09-3a90ab7714d8,POINT (4.849359 52.36499)
ce69935aaa20ba8c67316a646a9ee1ac,5.0,4.84984,52.3648,3.0,4.849787,52.36486,noskip,2018-07-02T02:09:20,233.0,4.0,4.0,3.0,3.0,2.0,5.0,8.0,4.0,5.0,4.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,2.0,True,4.0,1.0,True,False,3.0,True,2.0,True,False,True,True,True,False,https://gpcl05.geopedia.world/v1/AUTH_1ea448e9-6c0f-4847-a286-64b7d490a622/T2676/F21449/139/b7158eb5-a04b-4a2a-880b-fc3eb89ab699,POINT (4.849787 52.36486)
5609ea912c28c7f5949197a7a74a95bb,16.0,4.84506,52.3634,4.0,4.84503,52.36351,noskip,2018-07-03T16:42:05,30.0,5.0,2.0,2.0,4.0,5.0,5.0,7.0,5.0,5.0,2.0,3.0,4.0,2.0,4.0,5.0,5.0,2.0,4.0,5.0,4.0,6.0,1.0,True,4.0,1.0,True,True,3.0,True,1.0,False,False,False,False,False,,https://gpcl10.geopedia.world/v1/AUTH_1ea448e9-6c0f-4847-a286-64b7d490a622/T2676/F21449/146/de2d2993-bbe8-46f5-b29d-f96dc3b927d6,POINT (4.84503 52.36351)
7b76462b42d6c8801185bcc4458f2a7f,8.0,4.844869999999999,52.3649,6.0,4.84474,52.36489,noskip,2018-06-23T18:48:06,17.0,1.0,4.0,3.0,2.0,1.0,2.0,4.0,6.0,5.0,2.0,4.0,4.0,4.0,1.0,1.0,1.0,2.0,4.0,5.0,2.0,5.0,1.0,True,4.0,2.0,False,True,5.0,True,3.0,True,False,True,True,True,,https://gpcl09.geopedia.world/v1/AUTH_1ea448e9-6c0f-4847-a286-64b7d490a622/T2676/F21449/122/cec8045d-5a51-4eee-aa2b-67933a75deea,POINT (4.84474 52.36489)
b60bcb3361a020cbe5799bf18a9c4164,7.0,4.84786,52.3647,6.0,4.84772,52.36475,noskip,2018-06-27T19:16:55,303.0,4.0,4.0,2.0,4.0,4.0,4.0,7.0,8.0,3.0,4.0,4.0,4.0,4.0,4.0,2.0,4.0,4.0,4.0,5.0,3.0,,,,,2.0,False,True,4.0,True,,False,False,False,True,False,,https://gpcl02.geopedia.world/v1/AUTH_1ea448e9-6c0f-4847-a286-64b7d490a622/T2676/F21449/127/5d07f3d4-1621-41bc-85ce-a0a3ebf3d6b0,POINT (4.84772 52.36475)
2438f75ee51fda70f1fdd56ee6808775,6.0,4.848669999999999,52.3651,2.0,4.848623,52.365190000000005,noskip,2018-07-08T19:58:05,299.0,4.0,4.0,4.0,4.0,4.0,5.0,8.0,7.0,5.0,3.0,4.0,4.0,5.0,5.0,4.0,4.0,3.0,3.0,4.0,4.0,5.0,1.0,True,4.0,2.0,False,True,1.0,False,1.0,True,True,False,True,True,,https://gpcl02.geopedia.world/v1/AUTH_1ea448e9-6c0f-4847-a286-64b7d490a622/T2676/F21449/134/7af8f93e-c2e1-4180-89d7-d98cf3b94b6b,POINT (4.848623 52.36519)
ce69935aaa20ba8c67316a646a9ee1ac,14.0,4.8494,52.365,3.0,4.849391000000001,52.364979999999996,noskip,2018-07-02T02:09:20,188.0,4.0,5.0,5.0,3.0,2.0,5.0,9.0,4.0,5.0,4.0,5.0,4.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,2.0,True,4.0,1.0,True,False,3.0,True,2.0,True,False,True,True,True,False,https://gpcl08.geopedia.world/v1/AUTH_1ea448e9-6c0f-4847-a286-64b7d490a622/T2676/F21449/140/abe6c3e2-2cea-4f2f-908a-8e7bdf060a96,POINT (4.849391 52.36498)
5609ea912c28c7f5949197a7a74a95bb,5.0,4.84984,52.3648,4.0,4.849848000000001,52.36485,noskip,2018-07-03T16:49:40,277.0,2.0,4.0,4.0,4.0,1.0,4.0,7.0,7.0,4.0,2.0,3.0,3.0,2.0,3.0,5.0,5.0,4.0,3.0,5.0,2.0,6.0,1.0,True,4.0,1.0,True,True,3.0,True,1.0,False,False,False,False,False,,https://gpcl01.geopedia.world/v1/AUTH_1ea448e9-6c0f-4847-a286-64b7d490a622/T2676/F21449/147/db748341-5abe-4c9f-82bf-682ab3e075be,POINT (4.849848 52.36485)
dda74785f42162f981f1210d75b31f66,8.0,4.844869999999999,52.3649,6.0,4.844833,52.36495,noskip,2018-06-29T18:59:51,225.0,4.0,4.0,4.0,4.0,2.0,3.0,5.0,10.0,4.0,1.0,5.0,4.0,5.0,1.0,4.0,1.0,5.0,5.0,5.0,1.0,7.0,1.0,True,2.0,1.0,True,False,1.0,True,1.0,True,False,False,True,False,False,https://gpcl02.geopedia.world/v1/AUTH_1ea448e9-6c0f-4847-a286-64b7d490a622/T2676/F21449/130/8f375129-e395-4e63-b9fb-7e11cce2ad56,POINT (4.844833 52.36495)
e60cd43249fe5eb6eb384270db48e1ec,19.0,4.84771,52.3606,3.0,4.8477440000000005,52.3607,noskip,2018-07-01T23:03:16,140.0,4.0,5.0,5.0,3.0,3.0,3.0,8.0,8.0,5.0,3.0,4.0,4.0,4.0,3.0,5.0,4.0,5.0,4.0,5.0,4.0,5.0,2.0,True,4.0,2.0,False,True,3.0,True,1.0,False,True,False,True,False,,https://gpcl05.geopedia.world/v1/AUTH_1ea448e9-6c0f-4847-a286-64b7d490a622/T2676/F21449/136/84a44274-ee60-4dd9-b379-9964e23c1c7f,POINT (4.847744 52.3607)
168387374647ded9977eb1731843f6a6,22.0,4.84865,52.3597,10.0,4.847847,52.35953,Er+is+wel+een+bankje+50+meter+verder+dan+het+punt+,2018-07-02T15:41:45,212.0,2.0,4.0,4.0,4.0,2.0,2.0,8.0,8.0,5.0,2.0,4.0,2.0,5.0,2.0,4.0,4.0,3.0,3.0,4.0,4.0,,,,,1.0,True,False,4.0,True,,True,False,True,True,True,True,https://gpcl01.geopedia.world/v1/AUTH_1ea448e9-6c0f-4847-a286-64b7d490a622/T2676/F21449/143/72f481f2-4496-4266-9177-66d9ec1c7964,POINT (4.847847 52.35953)
5609ea912c28c7f5949197a7a74a95bb,13.0,4.8484,52.3615,4.0,4.848237,52.361509999999996,noskip,2018-07-03T16:49:40,54.0,3.0,4.0,4.0,2.0,2.0,4.0,7.0,7.0,5.0,2.0,4.0,4.0,4.0,5.0,5.0,5.0,4.0,2.0,4.0,4.0,6.0,1.0,True,4.0,1.0,True,True,3.0,True,1.0,False,False,False,False,False,,https://gpcl04.geopedia.world/v1/AUTH_1ea448e9-6c0f-4847-a286-64b7d490a622/T2676/F21449/148/12ebddc1-1f82-4a9c-b6c8-a32b098efefb,POINT (4.848237 52.36151)
799746840b75f666a16fd66a1d6a6c50,5.0,4.84984,52.3648,10.0,4.849817,52.36479,noskip,2018-07-03T17:44:16,275.0,2.0,3.0,3.0,5.0,2.0,2.0,7.0,6.0,4.0,1.0,1.0,4.0,2.0,2.0,1.0,1.0,3.0,1.0,3.0,3.0,5.0,1.0,False,4.0,1.0,True,False,5.0,True,2.0,True,True,True,True,False,True,https://gpcl08.geopedia.world/v1/AUTH_1ea448e9-6c0f-4847-a286-64b7d490a622/T2676/F21449/149/ac959ee7-9db7-45e2-9104-2c51d7ebd194,POINT (4.849817 52.36479)
799746840b75f666a16fd66a1d6a6c50,7.0,4.84786,52.3647,10.0,4.847919,52.36473,noskip,2018-07-03T17:44:17,264.0,4.0,1.0,1.0,4.0,3.0,3.0,4.0,5.0,4.0,1.0,1.0,4.0,1.0,3.0,3.0,3.0,3.0,1.0,4.0,2.0,5.0,1.0,False,4.0,1.0,True,False,5.0,True,2.0,True,True,True,True,False,True,https://gpcl04.geopedia.world/v1/AUTH_1ea448e9-6c0f-4847-a286-64b7d490a622/T2676/F21449/150/f30458bf-c97a-4dce-a807-6f40dbcc198e,POINT (4.847919 52.36473)
799746840b75f666a16fd66a1d6a6c50,8.0,4.844869999999999,52.3649,10.0,4.844746,52.36487,noskip,2018-07-03T17:44:17,74.0,1.0,1.0,2.0,4.0,1.0,1.0,4.0,5.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,5.0,1.0,False,4.0,1.0,True,False,5.0,True,2.0,True,True,True,True,False,True,https://gpcl08.geopedia.world/v1/AUTH_1ea448e9-6c0f-4847-a286-64b7d490a622/T2676/F21449/151/13d7f354-6dc8-43af-9e89-9c924a2a1ee7,POINT (4.844746 52.36487)
8013efcda5bdfe5a5ad5ac1e6a9fdd23,26.0,4.8491599999999995,52.3671,5.0,4.849147,52.36712,noskip,2018-07-03T18:56:08,278.0,3.0,2.0,2.0,3.0,2.0,3.0,7.0,3.0,4.0,4.0,3.0,2.0,2.0,5.0,5.0,4.0,1.0,4.0,4.0,4.0,6.0,,True,4.0,1.0,True,True,3.0,True,3.0,True,True,True,True,True,,https://gpcl06.geopedia.world/v1/AUTH_1ea448e9-6c0f-4847-a286-64b7d490a622/T2676/F21449/152/d4d6aa41-bc42-4189-a5a7-70d65e154a4e,POINT (4.849147 52.36712)
8013efcda5bdfe5a5ad5ac1e6a9fdd23,27.0,4.84614,52.3655,5.0,4.846155,52.3656,noskip,2018-07-03T18:56:10,53.0,3.0,3.0,2.0,3.0,3.0,4.0,5.0,5.0,4.0,2.0,2.0,4.0,2.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,6.0,,True,4.0,1.0,True,True,3.0,True,3.0,True,True,True,True,True,,https://gpcl10.geopedia.world/v1/AUTH_1ea448e9-6c0f-4847-a286-64b7d490a622/T2676/F21449/153/439464f2-56ba-4dcd-a151-d918c859b875,POINT (4.846155 52.3656)
8013efcda5bdfe5a5ad5ac1e6a9fdd23,17.0,4.84514,52.3619,,4.845046,52.36189,noskip,2018-07-03T18:56:11,154.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,3.0,3.0,2.0,6.0,,True,4.0,1.0,True,True,3.0,True,3.0,True,True,True,True,True,,https://gpcl08.geopedia.world/v1/AUTH_1ea448e9-6c0f-4847-a286-64b7d490a622/T2676/F21449/154/f5dc39bb-6759-43af-bc0d-831f42bae9d8,POINT (4.845046 52.36189)
c99fde60459329096bcf746e45cc8c17,7.0,4.84786,52.3647,6.0,4.847932,52.3647,noskip,2018-07-05T15:19:38,36.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,2.0,1.0,4.0,3.0,2.0,1.0,3.0,4.0,1.0,4.0,2.0,,,,,2.0,False,True,3.0,True,,False,False,False,False,False,,https://gpcl09.geopedia.world/v1/AUTH_1ea448e9-6c0f-4847-a286-64b7d490a622/T2676/F21449/155/aa9c6209-25f7-4758-943f-61f1477e3860,POINT (4.847932 52.3647)
c99fde60459329096bcf746e45cc8c17,11.0,4.84885,52.3635,12.0,4.848722,52.36359,noskip,2018-07-05T15:19:39,334.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,3.0,5.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,4.0,1.0,4.0,2.0,,,,,2.0,False,True,3.0,True,,False,False,False,False,False,,https://gpcl02.geopedia.world/v1/AUTH_1ea448e9-6c0f-4847-a286-64b7d490a622/T2676/F21449/156/e87c1095-512d-4fcd-a981-4df1ce8506cd,POINT (4.848722 52.36359)
c99fde60459329096bcf746e45cc8c17,5.0,4.84984,52.3648,6.0,4.849886,52.364959999999996,noskip,2018-07-05T15:19:39,141.0,2.0,3.0,3.0,4.0,2.0,4.0,6.0,5.0,4.0,1.0,2.0,4.0,2.0,2.0,1.0,2.0,4.0,1.0,4.0,2.0,,,,,2.0,False,True,3.0,True,,False,False,False,False,False,,https://gpcl05.geopedia.world/v1/AUTH_1ea448e9-6c0f-4847-a286-64b7d490a622/T2676/F21449/157/7a194dd4-0fae-4740-8384-95196c8f79c7,POINT (4.849886 52.36496)
